instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,truth_mean,truth_median,truth_mode,label
2017,6,1229,6,1121,3,667,0,0.0,0,0.0,0,0.0,9,0.007323026851098454,0,0.0,34,0.030330062444246207,0,0.0,0,0.0,6,0.008995502248875561,0.0,0.8666667,1.0,1.0,1
2018,16,746,15,680,10,391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0014705882352941176,1,0.07142857142857142,0,0.0,10,0.02557544757033248,-0.35,0.4,0.33333334,0.33333334,0
2019,10,58,9,52,6,33,0,0.0,1,0.017241379310344827,0,0.0,0,0.0,0,0.0,1,0.019230769230769232,0,0.0,0,0.0,2,0.06060606060606061,0.0,0.2,0.0,0.0,0
2020,27,0,22,0,11,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.2,0.0,0.0,0
2021,9,34,8,28,7,20,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,3,0.15,0.0,0.53333336,0.6666667,0.6666667,1
2022,9,68,9,58,9,46,0,0.0,0,0.0,0,0.0,1,0.014705882352941176,0,0.0,0,0.0,0,0.0,0,0.0,5,0.10869565217391304,0.5,0.73333335,0.6666667,1.0,1
2023,13,1221,13,1103,12,686,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,6,0.005439709882139619,0,0.0,5,0.004578754578754579,50,0.0728862973760933,-0.325,0.2,0.0,0.0,0
2024,12,239,11,213,9,135,0,0.0,1,0.0041841004184100415,0,0.0,2,0.008368200836820083,0,0.0,8,0.03755868544600939,0,0.0,2,0.009615384615384616,13,0.0962962962962963,0.45,0.8,1.0,1.0,1
2025,18,12,18,9,17,8,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,1,0.05555555555555555,0,0.0,0,0.0,0,0.0,1,0.125,0.5,0.8,1.0,1.0,1
2026,14,689,13,589,13,340,0,0.0,0,0.0,0,0.0,2,0.002902757619738752,1,0.07692307692307693,0,0.0,0,0.0,8,0.01386481802426343,2,0.0058823529411764705,0.675,0.73333335,0.6666667,1.0,1
2027,18,470,17,412,13,267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.024271844660194174,0,0.0,0,0.0,13,0.04868913857677903,0.1,0.13333334,0.0,0.0,0
2028,27,319,26,288,20,182,1,0.037037037037037035,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0035211267605633804,19,0.1043956043956044,0.45999999999999996,0.33333334,0.0,0.0,0
2029,10,1126,10,1029,8,577,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.009718172983479106,0,0.0,0,0.0,29,0.05025996533795494,0.0,0.06666667,0.0,0.0,0
2030,10,274,9,248,8,168,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,7,0.028225806451612902,0,0.0,0,0.0,17,0.10119047619047619,0.0,0.26666668,0.33333334,0.0,0
2031,11,107,10,96,6,58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.010416666666666666,0,0.0,1,0.010638297872340425,11,0.1896551724137931,0.0,0.4,0.33333334,0.33333334,0
2032,26,556,26,509,16,296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0019646365422396855,0,0.0,0,0.0,41,0.13851351351351351,0.0,0.13333334,0.0,0.0,0
2033,304,657,278,585,188,348,1,0.003289473684210526,0,0.0,0,0.0,0,0.0,9,0.03237410071942446,1,0.0017094017094017094,1,0.0036900369003690036,0,0.0,47,0.13505747126436782,0.24015151515151514,0.06666667,0.0,0.0,0
2034,11,1083,10,924,9,566,0,0.0,0,0.0,0,0.0,1,0.0009233610341643582,0,0.0,24,0.025974025974025976,0,0.0,12,0.013289036544850499,38,0.06713780918727916,0.0,0.06666667,0.0,0.0,0
2035,11,958,10,866,7,533,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.006928406466512702,0,0.0,6,0.007009345794392523,2,0.00375234521575985,0.25,0.2,0.33333334,0.33333334,0
2036,8,83,6,74,6,49,0,0.0,1,0.012048192771084338,0,0.0,0,0.0,0,0.0,5,0.06756756756756757,0,0.0,0,0.0,1,0.02040816326530612,0.0,0.6,0.6666667,1.0,1
2037,354,518,335,468,236,298,1,0.002824858757062147,0,0.0,0,0.0,0,0.0,12,0.03582089552238806,10,0.021367521367521368,0,0.0,3,0.0066518847006651885,59,0.19798657718120805,0.10725494743351886,0.2,0.0,0.0,0
2038,18,489,16,448,15,288,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1875,10,0.022321428571428572,0,0.0,0,0.0,23,0.0798611111111111,0.7,0.26666668,0.33333334,0.0,0
2039,10,1960,9,1746,7,1099,0,0.0,0,0.0,0,0.0,3,0.001530612244897959,0,0.0,8,0.004581901489117984,0,0.0,0,0.0,29,0.026387625113739762,0.3,0.33333334,0.33333334,0.33333334,0
2040,10,696,9,608,7,395,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,13,0.02138157894736842,0,0.0,7,0.011945392491467578,33,0.08354430379746836,-0.3888888888888889,0.4,0.33333334,0.33333334,0
2041,12,146,12,131,10,90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.015267175572519083,0,0.0,0,0.0,8,0.08888888888888889,0.21818181818181817,0.46666667,0.33333334,0.33333334,0
2042,15,137,12,114,10,78,1,0.06666666666666667,2,0.014598540145985401,0,0.0,2,0.014598540145985401,1,0.08333333333333333,2,0.017543859649122806,0,0.0,0,0.0,9,0.11538461538461539,0.17045454545454544,0.46666667,0.6666667,0.6666667,1
2043,10,1401,9,1279,4,749,0,0.0,0,0.0,0,0.0,1,0.0007137758743754461,0,0.0,14,0.0109460516028147,0,0.0,1,0.0008396305625524769,1,0.0013351134846461949,0.65,0.73333335,0.6666667,0.6666667,1
2044,11,117,11,111,10,73,0,0.0,2,0.017094017094017096,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2,0.26666668,0.0,0.0,0
2045,18,900,16,810,13,467,0,0.0,0,0.0,0,0.0,2,0.0022222222222222222,0,0.0,6,0.007407407407407408,0,0.0,0,0.0,42,0.08993576017130621,-0.1101010101010101,0.6,0.6666667,1.0,1
2046,8,952,8,863,6,534,0,0.0,0,0.0,0,0.0,1,0.0010504201680672268,0,0.0,13,0.015063731170336037,0,0.0,0,0.0,1,0.0018726591760299626,0.0,0.46666667,0.33333334,0.33333334,0
2047,12,453,12,394,8,229,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.015228426395939087,0,0.0,3,0.0076726342710997444,13,0.056768558951965066,0.06818181818181818,0.73333335,0.6666667,1.0,1
2048,14,1567,14,1391,9,789,0,0.0,4,0.0025526483726866626,0,0.0,1,0.0006381620931716656,0,0.0,19,0.013659237958303379,0,0.0,0,0.0,49,0.062103929024081114,-0.16666666666666666,0.46666667,0.33333334,0.33333334,0
2049,19,546,17,480,13,279,0,0.0,1,0.0018315018315018315,0,0.0,1,0.0018315018315018315,0,0.0,4,0.008333333333333333,0,0.0,4,0.008421052631578947,32,0.11469534050179211,0.07500000000000001,0.6,0.6666667,0.6666667,1
2050,10,77,9,72,6,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.21428571428571427,0.26666668,0.33333334,0.0,0
2051,11,1311,9,1181,7,737,0,0.0,1,0.0007627765064836003,0,0.0,0,0.0,0,0.0,24,0.02032176121930567,0,0.0,0,0.0,43,0.05834464043419267,0.0,0.6666667,0.6666667,0.6666667,1
2052,8,393,8,346,5,219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.028901734104046242,0,0.0,0,0.0,17,0.0776255707762557,0.25,0.2,0.0,0.0,0
2053,12,402,10,343,8,230,0,0.0,1,0.0024875621890547263,0,0.0,2,0.004975124378109453,1,0.1,12,0.03498542274052478,0,0.0,1,0.0029585798816568047,19,0.08260869565217391,-0.4,0.06666667,0.0,0.0,0
2054,7,318,7,293,5,179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006825938566552901,0,0.0,0,0.0,8,0.0446927374301676,0.0,0.4,0.33333334,0.33333334,0
2055,4,769,4,709,4,435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.26666668,0.0,0.0,0
2056,17,480,15,433,13,247,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,13,0.03002309468822171,0,0.0,3,0.007211538461538462,25,0.10121457489878542,-0.07500000000000001,0.26666668,0.33333334,0.0,0
2057,7,217,7,187,6,114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.016042780748663103,0,0.0,0,0.0,17,0.14912280701754385,0.0,0.26666668,0.0,0.0,0
2058,11,920,10,845,7,478,0,0.0,1,0.0010869565217391304,0,0.0,1,0.0010869565217391304,1,0.1,25,0.029585798816568046,0,0.0,11,0.013268998793727383,29,0.060669456066945605,0.0,0.26666668,0.33333334,0.0,0
2059,11,193,11,156,11,92,0,0.0,0,0.0,0,0.0,1,0.0051813471502590676,0,0.0,4,0.02564102564102564,0,0.0,1,0.006578947368421052,5,0.05434782608695652,-0.26666666666666666,0.46666667,0.33333334,0.33333334,0
2060,9,719,9,657,6,405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.0076103500761035,0,0.0,0,0.0,14,0.0345679012345679,0.4,0.2,0.33333334,0.33333334,0
2061,12,1115,12,1044,9,591,0,0.0,0,0.0,0,0.0,1,0.0008968609865470852,1,0.08333333333333333,10,0.009578544061302681,0,0.0,0,0.0,27,0.04568527918781726,0.21212121212121213,0.26666668,0.33333334,0.0,0
2062,18,435,18,394,14,231,0,0.0,0,0.0,0,0.0,2,0.004597701149425287,0,0.0,4,0.01015228426395939,0,0.0,2,0.005076142131979695,19,0.08225108225108226,0.0,0.46666667,0.33333334,0.33333334,0
2063,9,356,8,330,6,187,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0030303030303030303,0,0.0,0,0.0,6,0.03208556149732621,0.0,0.6,0.6666667,0.6666667,1
2064,15,407,12,340,11,227,0,0.0,1,0.002457002457002457,0,0.0,5,0.012285012285012284,0,0.0,7,0.020588235294117647,0,0.0,4,0.012232415902140673,21,0.09251101321585903,0.0,0.33333334,0.33333334,0.33333334,0
2065,33,776,32,684,18,422,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03125,15,0.021929824561403508,0,0.0,5,0.00741839762611276,63,0.14928909952606634,-0.15000000000000002,0.26666668,0.0,0.0,0
2066,4,569,3,486,3,325,0,0.0,8,0.014059753954305799,0,0.0,0,0.0,1,0.3333333333333333,9,0.018518518518518517,0,0.0,4,0.008385744234800839,6,0.018461538461538463,0.0,0.46666667,0.33333334,0.0,0
2067,13,268,12,252,9,160,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,6,0.023809523809523808,0,0.0,0,0.0,18,0.1125,0.0,0.2,0.0,0.0,0
2068,13,1373,10,1227,10,762,0,0.0,0,0.0,0,0.0,3,0.0021849963583394027,0,0.0,10,0.008149959250203748,0,0.0,0,0.0,24,0.031496062992125984,0.0,0.0,0.0,0.0,0
2069,16,2110,15,1902,13,1176,0,0.0,2,0.0009478672985781991,0,0.0,2,0.0009478672985781991,0,0.0,26,0.013669821240799159,0,0.0,0,0.0,74,0.06292517006802721,-0.375,0.13333334,0.0,0.0,0
2070,15,708,14,649,14,403,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,4,0.0061633281972265025,0,0.0,0,0.0,25,0.062034739454094295,-0.2,0.13333334,0.0,0.0,0
2071,11,797,11,722,8,445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.002770083102493075,0,0.0,1,0.0014064697609001407,24,0.05393258426966292,0.0,0.26666668,0.33333334,0.0,0
2072,12,101,12,82,12,56,0,0.0,1,0.009900990099009901,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013333333333333334,10,0.17857142857142858,0.0,0.33333334,0.33333334,0.0,0
2073,14,215,13,197,11,118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.015228426395939087,0,0.0,0,0.0,8,0.06779661016949153,0.0,0.13333334,0.0,0.0,0
2074,7,431,7,390,6,235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.028205128205128206,0,0.0,2,0.005154639175257732,17,0.07234042553191489,0.35714285714285715,0.26666668,0.0,0.0,0
2075,6,857,6,769,4,435,0,0.0,0,0.0,0,0.0,1,0.0011668611435239206,0,0.0,9,0.011703511053315995,0,0.0,0,0.0,4,0.009195402298850575,0.0,0.6666667,0.6666667,1.0,1
2076,12,62,11,51,11,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0196078431372549,0,0.0,0,0.0,6,0.17647058823529413,0.0,0.26666668,0.0,0.0,0
2077,12,235,11,210,11,123,0,0.0,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,5,0.023809523809523808,0,0.0,3,0.014634146341463415,12,0.0975609756097561,0.0,0.2,0.33333334,0.33333334,0
2078,5,0,4,0,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.13636363636363635,0.4,0.33333334,0.33333334,0
2079,9,863,9,792,9,518,0,0.0,0,0.0,0,0.0,1,0.0011587485515643105,0,0.0,6,0.007575757575757576,0,0.0,0,0.0,29,0.055984555984555984,0.0,0.06666667,0.0,0.0,0
2080,10,1457,9,1292,7,792,0,0.0,1,0.0006863417982155113,0,0.0,0,0.0,0,0.0,9,0.00696594427244582,0,0.0,4,0.003134796238244514,12,0.015151515151515152,0.0,0.53333336,0.6666667,0.6666667,1
2081,14,619,12,546,12,331,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.005494505494505495,0,0.0,3,0.005597014925373134,12,0.03625377643504532,0.0,0.13333334,0.0,0.0,0
2082,10,541,9,465,9,264,0,0.0,1,0.0018484288354898336,0,0.0,2,0.0036968576709796672,1,0.1111111111111111,13,0.02795698924731183,0,0.0,1,0.002242152466367713,12,0.045454545454545456,0.0,0.73333335,0.6666667,0.6666667,1
2083,10,938,9,835,8,496,0,0.0,1,0.0010660980810234541,0,0.0,1,0.0010660980810234541,0,0.0,11,0.013173652694610778,0,0.0,5,0.006045949214026602,35,0.07056451612903226,0.0,0.53333336,0.6666667,1.0,1
2084,11,310,11,290,10,182,0,0.0,1,0.0032258064516129032,0,0.0,0,0.0,0,0.0,1,0.0034482758620689655,0,0.0,0,0.0,18,0.0989010989010989,0.17857142857142858,0.6,0.6666667,1.0,1
2085,12,2842,12,2575,11,1584,0,0.0,1,0.0003518648838845883,0,0.0,6,0.00211118930330753,0,0.0,53,0.02058252427184466,0,0.0,3,0.001219016659894352,93,0.058712121212121215,-0.05,0.4,0.33333334,0.0,0
2086,12,764,12,681,11,440,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,25,0.03671071953010279,0,0.0,2,0.0030075187969924814,65,0.14772727272727273,0.35,0.13333334,0.0,0.0,0
2087,16,424,16,382,15,263,0,0.0,3,0.007075471698113208,0,0.0,1,0.0023584905660377358,0,0.0,6,0.015706806282722512,0,0.0,0,0.0,6,0.022813688212927757,0.12878787878787878,0.6,0.6666667,0.6666667,1
2088,281,500,255,458,175,292,1,0.0035587188612099642,0,0.0,0,0.0,0,0.0,9,0.03529411764705882,6,0.013100436681222707,1,0.004016064257028112,2,0.004629629629629629,42,0.14383561643835616,0.2204040404040404,0.06666667,0.0,0.0,0
2089,11,827,11,715,10,458,0,0.0,0,0.0,0,0.0,1,0.0012091898428053204,0,0.0,6,0.008391608391608392,0,0.0,1,0.0014084507042253522,50,0.1091703056768559,0.0,0.0,0.0,0.0,0
2090,18,157,16,130,12,110,0,0.0,3,0.01910828025477707,0,0.0,2,0.012738853503184714,1,0.0625,5,0.038461538461538464,0,0.0,0,0.0,10,0.09090909090909091,0.0,0.53333336,0.6666667,0.6666667,1
2091,11,563,10,486,9,299,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.01646090534979424,0,0.0,3,0.00625,8,0.026755852842809364,0.0,0.2,0.0,0.0,0
2092,12,479,12,422,10,249,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.018957345971563982,0,0.0,8,0.019464720194647202,25,0.10040160642570281,0.0,0.0,0.0,0.0,0
2093,13,2395,11,2101,8,1197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.00809138505473584,0,0.0,11,0.00535279805352798,101,0.08437761069340016,0.0,0.13333334,0.0,0.0,0
2094,4,0,3,0,3,0,0,0.0,0,0,0,0.0,0,0,1,0.3333333333333333,0,0,0,0.0,0,0,0,0,0.13636363636363635,0.46666667,0.6666667,0.6666667,1
2095,8,8,8,6,8,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.07142857142857142,0.6666667,0.6666667,1.0,1
2096,12,2572,12,2341,9,1419,0,0.0,0,0.0,0,0.0,2,0.0007776049766718507,0,0.0,53,0.022639897479709525,0,0.0,3,0.0013654984069185253,72,0.0507399577167019,0.0,0.4,0.33333334,0.0,0
2097,13,416,13,374,12,234,0,0.0,1,0.002403846153846154,0,0.0,2,0.004807692307692308,2,0.15384615384615385,5,0.013368983957219251,0,0.0,2,0.005405405405405406,15,0.0641025641025641,-0.4,0.13333334,0.0,0.0,0
2098,7,1470,6,1347,5,852,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0022271714922048997,0,0.0,0,0.0,32,0.03755868544600939,0.0,0.53333336,0.6666667,0.6666667,1
2099,25,242,23,221,17,132,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004524886877828055,0,0.0,0,0.0,14,0.10606060606060606,0.5833333333333334,1.0,1.0,1.0,1
2100,27,479,24,423,16,251,0,0.0,0,0.0,0,0.0,0,0.0,1,0.041666666666666664,15,0.03546099290780142,0,0.0,7,0.0171990171990172,31,0.12350597609561753,0.2,0.06666667,0.0,0.0,0
2101,5,0,5,0,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.46666667,0.33333334,0.33333334,0
2102,17,545,15,452,12,326,0,0.0,9,0.01651376146788991,0,0.0,0,0.0,0,0.0,9,0.01991150442477876,0,0.0,2,0.0045351473922902496,42,0.12883435582822086,0.0,0.0,0.0,0.0,0
2103,15,518,13,467,11,309,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004282655246252677,0,0.0,0,0.0,8,0.025889967637540454,0.6,0.26666668,0.33333334,0.0,0
2104,14,75,10,64,7,45,0,0.0,1,0.013333333333333334,0,0.0,2,0.02666666666666667,1,0.1,1,0.015625,0,0.0,0,0.0,2,0.044444444444444446,-0.4,0.4,0.33333334,0.33333334,0
2105,13,16,13,14,12,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,-0.015151515151515152,0.2,0.0,0.0,0
2106,13,424,10,381,9,235,0,0.0,1,0.0023584905660377358,0,0.0,2,0.0047169811320754715,0,0.0,2,0.005249343832020997,0,0.0,1,0.0026455026455026454,7,0.029787234042553193,0.5,0.0,0.0,0.0,0
2107,21,1860,19,1676,8,1076,0,0.0,0,0.0,0,0.0,1,0.0005376344086021505,1,0.05263157894736842,47,0.028042959427207637,0,0.0,0,0.0,205,0.19052044609665428,0.0,0.2,0.0,0.0,0
2108,12,0,10,0,7,0,0,0.0,0,0,1,0.08333333333333333,0,0,1,0.1,0,0,0,0.0,0,0,0,0,0.0,0.4,0.6666667,0.6666667,1
2109,12,261,11,239,9,149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0041841004184100415,0,0.0,0,0.0,17,0.11409395973154363,0.0,0.4,0.33333334,0.33333334,0
2110,11,289,10,261,9,184,0,0.0,0,0.0,0,0.0,1,0.0034602076124567475,1,0.1,7,0.02681992337164751,0,0.0,2,0.007936507936507936,36,0.1956521739130435,0.0,0.6666667,0.6666667,1.0,1
2111,12,582,10,529,7,315,0,0.0,0,0.0,1,0.08333333333333333,3,0.005154639175257732,0,0.0,4,0.007561436672967864,0,0.0,0,0.0,4,0.012698412698412698,0.0,0.06666667,0.0,0.0,0
2112,13,1611,11,1438,9,891,0,0.0,0,0.0,0,0.0,1,0.0006207324643078833,1,0.09090909090909091,11,0.0076495132127955496,0,0.0,0,0.0,34,0.038159371492704826,0.0,0.06666667,0.0,0.0,0
2113,10,154,10,141,9,85,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,-0.1,0.0,0.0,0.0,0
2114,9,115,8,103,6,73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.009708737864077669,0,0.0,0,0.0,6,0.0821917808219178,0.0,0.46666667,0.33333334,0.33333334,0
2115,10,421,10,363,10,212,0,0.0,2,0.004750593824228029,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,5,0.013888888888888888,12,0.05660377358490566,0.65,0.6,0.6666667,1.0,1
2116,14,1082,11,938,8,565,0,0.0,0,0.0,0,0.0,1,0.0009242144177449168,0,0.0,22,0.023454157782515993,0,0.0,4,0.004305705059203444,25,0.04424778761061947,0.0,0.13333334,0.0,0.0,0
2117,14,1275,13,1140,13,698,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.002631578947368421,0,0.0,4,0.003714020427112349,3,0.004297994269340974,0.2,0.46666667,0.33333334,0.33333334,0
2118,10,1814,8,1583,7,1073,0,0.0,2,0.0011025358324145535,0,0.0,2,0.0011025358324145535,1,0.125,80,0.05053695514845231,0,0.0,0,0.0,27,0.02516309412861137,0.5,0.26666668,0.0,0.0,0
2119,11,373,10,343,10,207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0029239766081871343,5,0.024154589371980676,0.0,0.4,0.33333334,0.0,0
2120,14,351,13,290,13,195,0,0.0,4,0.011396011396011397,0,0.0,8,0.022792022792022793,0,0.0,11,0.03793103448275862,0,0.0,6,0.02112676056338028,2,0.010256410256410256,-0.5047619047619047,0.8,0.6666667,0.6666667,1
2121,13,465,13,418,13,271,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,5,0.011961722488038277,0,0.0,1,0.002564102564102564,25,0.09225092250922509,0.0,0.13333334,0.0,0.0,0
2122,329,797,310,655,225,396,1,0.00303951367781155,1,0.0012547051442910915,0,0.0,2,0.002509410288582183,9,0.02903225806451613,16,0.024427480916030534,0,0.0,4,0.006201550387596899,59,0.14898989898989898,0.1228675645342312,0.73333335,0.6666667,0.6666667,1
2123,27,316,25,279,16,166,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,8,0.04819277108433735,0.26666666666666666,0.46666667,0.33333334,0.33333334,0
2124,12,374,12,330,11,208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.021212121212121213,0,0.0,3,0.009230769230769232,8,0.038461538461538464,-0.4,0.33333334,0.33333334,0.0,0
2125,705,542,673,509,415,325,0,0.0,1,0.0018450184501845018,3,0.00425531914893617,0,0.0,11,0.01634472511144131,5,0.009823182711198428,3,0.004615384615384616,2,0.004008016032064128,72,0.22153846153846155,0.16776859504132233,0.06666667,0.0,0.0,0
2126,8,449,7,399,6,243,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.002506265664160401,0,0.0,0,0.0,9,0.037037037037037035,0.0,0.4,0.6666667,0.6666667,1
2127,7,745,7,657,7,450,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0060882800608828,0,0.0,1,0.0016666666666666668,2,0.0044444444444444444,0.0,0.8,0.6666667,0.6666667,1
2128,11,224,10,198,8,142,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,5,0.025252525252525252,1,0.1111111111111111,4,0.020942408376963352,16,0.11267605633802817,0.0,0.46666667,0.33333334,0.33333334,0
2129,8,382,8,336,7,210,0,0.0,0,0.0,0,0.0,1,0.002617801047120419,0,0.0,5,0.01488095238095238,0,0.0,0,0.0,0,0.0,0.0,0.73333335,0.6666667,1.0,1
2130,11,134,11,110,7,77,0,0.0,2,0.014925373134328358,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.16883116883116883,0.0,0.2,0.0,0.0,0
2131,12,1642,12,1379,7,956,0,0.0,0,0.0,0,0.0,2,0.001218026796589525,0,0.0,14,0.01015228426395939,0,0.0,5,0.0037230081906180195,41,0.04288702928870293,0.0,0.33333334,0.33333334,0.0,0
2132,12,355,9,327,7,205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.021406727828746176,0,0.0,0,0.0,9,0.04390243902439024,0.0,0.26666668,0.33333334,0.0,0
2133,10,74,10,70,8,47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.014285714285714285,0,0.0,0,0.0,5,0.10638297872340426,0.0,0.13333334,0.0,0.0,0
2134,8,680,8,624,7,368,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.009615384615384616,0,0.0,1,0.0016286644951140066,22,0.059782608695652176,0.0,0.26666668,0.33333334,0.33333334,0
2135,6,723,6,631,6,376,0,0.0,1,0.0013831258644536654,0,0.0,0,0.0,0,0.0,14,0.022187004754358162,0,0.0,8,0.01309328968903437,28,0.07446808510638298,0.0,0.4,0.33333334,0.33333334,0
2136,15,357,15,322,11,195,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.021739130434782608,0,0.0,0,0.0,22,0.11282051282051282,0.0,0.4,0.33333334,0.0,0
2137,10,93,8,80,6,51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05,0,0.0,0,0.0,0,0.0,-0.3333333333333333,0.6,0.6666667,0.6666667,1
2138,9,540,8,477,6,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.012578616352201259,0,0.0,3,0.0064516129032258064,14,0.04713804713804714,0.0,0.2,0.0,0.0,0
2139,16,116,14,94,14,65,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,0,0.0,0,0.0,0,0.0,13,0.2,0.0,0.4,0.33333334,0.0,0
2140,17,3513,16,3138,11,1888,0,0.0,3,0.0008539709649871904,0,0.0,14,0.003985197836606889,1,0.0625,76,0.024219247928616953,0,0.0,7,0.0024805102763997165,213,0.1128177966101695,0.0,0.4,0.33333334,0.33333334,0
2141,20,198,19,185,14,104,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005405405405405406,0,0.0,0,0.0,15,0.14423076923076922,0.06666666666666667,0.13333334,0.0,0.0,0
2142,7,0,7,0,7,0,0,0.0,0,0,0,0.0,0,0,1,0.14285714285714285,0,0,0,0.0,0,0,0,0,0.0,0.6666667,0.6666667,0.6666667,1
2143,1,0,1,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.46666667,0.6666667,0.6666667,1
2144,11,773,11,694,9,446,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.018731988472622477,0,0.0,0,0.0,34,0.07623318385650224,0.0,0.13333334,0.0,0.0,0
